725	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя253.284253.526
726	помогла	помочь	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя253.526253.768
727	у...	у	ADP	_	_	_	_	_	@evk2001f-wordsКатя253.768254.01
728	а	а	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя254.08254.297
729	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя254.297254.514
730	и	и	PART	_	_	_	_	_	@evk2001f-wordsКатя254.514254.731
731	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя254.731254.949
732	еще	еще	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя254.949255.166
733	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@evk2001f-wordsКатя255.166255.383
734	помогла	помочь	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя255.383255.6
735	убить	убить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@evk2001f-wordsКатя255.6255.818
736	двух	два	NUM	_	Case=Gen	_	_	_	@evk2001f-wordsКатя255.818256.035
737	своих	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@evk2001f-wordsКатя256.035256.252
738	одногруппников	одногруппник	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@evk2001f-wordsКатя256.252256.47
739	вот	вот	PART	_	_	_	_	_	@evk2001f-wordsКатя256.74257.31
740	но	но	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя257.75258.168
741	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя258.168258.586
742	недавно	недавно	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя258.586259.004
743	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@evk2001f-wordsКатя259.004259.422
744	короче	короче	PART	_	_	_	_	_	@evk2001f-wordsКатя259.422259.84
745	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя260.045260.281
746	помогла	помочь	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя260.281260.517
747	своему	свой	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя260.517260.753
748	одногруппнику	одногруппник	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя260.753260.99
749	убить	убить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@evk2001f-wordsКатя260.99261.226
750	Игоря	Игорь	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя261.226261.462
751	Максимова	Максимов	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя261.462261.698
752	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя261.698261.935
753	а	а	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя261.935262.171
754	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя262.171262.407
755	сосед	сосед	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя262.407262.643
756	Максима	Максим	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя262.643262.88
757	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя262.88263.116
758	а	а	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя263.116263.352
759	значит	значить	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя263.352263.588
760	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@evk2001f-wordsКатя263.588263.825
761	состоит	состоять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя263.825264.061
762	в	в	ADP	_	_	_	_	_	@evk2001f-wordsКатя264.061264.297
763	их	их	DET	_	_	_	_	_	@evk2001f-wordsКатя264.297264.533
764	коалиции	коалиция	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@evk2001f-wordsКатя264.533264.77
765	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя264.77265.006
766	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя265.006265.242
767	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя265.242265.478
768	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя265.478265.715
769	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя265.715265.951
770	почти	почти	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя265.951266.187
771	нереально	нереальный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@evk2001f-wordsКатя266.187266.423
772	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя266.423266.66
773	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя266.66266.896
774	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@evk2001f-wordsКатя266.896267.132
775	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@evk2001f-wordsКатя267.132267.368
776	убили	убить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя267.368267.605
777	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя267.69267.934
778	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@evk2001f-wordsКатя267.934268.178
779	ходили	ходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя268.178268.422
780	всей	весь	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@evk2001f-wordsКатя268.422268.667
781	общаге	общага	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@evk2001f-wordsКатя268.667268.911
782	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя268.911269.155
783	что	что	PRON	_	Case=Acc	_	_	_	@evk2001f-wordsКатя269.155269.4
784	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@evk2001f-wordsКатя269.4269.644
785	убили	убить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя269.644269.888
786	Игоря	Игорь	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя269.888270.132
787	Максимова	Максимова	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя270.132270.377
788	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя270.377270.621
789	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@evk2001f-wordsКатя270.621270.865
790	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	@evk2001f-wordsКатя270.865271.11
791	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя271.11271.354
792	ооо	о	PART	_	_	_	_	_	@evk2001f-wordsКатя271.354271.598
793	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя271.598271.842
794	как	как	SCONJ	_	_	_	_	_	@evk2001f-wordsКатя271.842272.087
795	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@evk2001f-wordsКатя272.087272.331
796	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя272.331272.575
797	сделали?	сделать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя272.575272.82
798	вот	вот	PART	_	_	_	_	_	@evk2001f-wordsКатя272.93273.31
799	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя273.31273.69
800	очень	очень	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя273.69274.07
801	забавно	забавный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@evk2001f-wordsКатя274.07274.45
802	шо	что	PRON	_	Case=Nom	_	_	_	@evk2001f-wordsКатя274.65274.981
803	-	-	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя274.981275.312
804									
805	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя275.643275.974
806	еще	еще	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя275.974276.305
807	хотела	хотеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя276.305276.636
808	рассказать	рассказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@evk2001f-wordsКатя276.636276.967
809	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя276.967277.298
810	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя277.298277.629
811	забыла	забыть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя277.629277.96
812	про	про	ADP	_	_	_	_	_	@evk2001f-wordsКатя278.04278.251
813	“Киллера”	“Киллер”	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя278.251278.462
814	чё	что	PRON	_	Case=Nom	_	_	_	@evk2001f-wordsКатя278.462278.674
815	-	-	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя278.674278.885
816	то	то	PART	_	_	_	_	_	@evk2001f-wordsКатя278.885279.097
817	смешное	смешной	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя279.097279.308
818	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя279.308279.52
819	хм	хм	INTJ	_	_	_	_	_	@evk2001f-wordsКатя280.99281.5
820	#цокает#	#цокает#	X	_	_	_	_	_	@evk2001f-wordsКатя281.555282.225
821	вот	вот	PART	_	_	_	_	_	@evk2001f-wordsКатя282.225282.895
822	но	но	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя283.09283.55
823	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя283.55284.01
824	типа	типа	PART	_	_	_	_	_	@evk2001f-wordsКатя284.01284.47
825	ааа	а	PART	_	_	_	_	_	@evk2001f-wordsКатя284.47284.93
826	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя284.93285.39
827	очень	очень	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя285.39285.85
828	круто	круто	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@evk2001f-wordsКатя285.85286.31
829	шо?	что	SCONJ	_	_	_	_	_	@evk2001f-wordsКатя286.56287.16
830	четыре	четыре	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя287.16287.76
831	сорок	сорок	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя287.76288.36
832	восемь	восемь	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя288.36288.96
833	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя288.99289.192
834	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя289.192289.394
835	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя289.394289.596
836	хочу	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя289.596289.798
837	вспомнить	вспомнить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@evk2001f-wordsКатя289.798290.0
838	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя290.0290.202
839	чё	что	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя290.202290.404
840	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя290.404290.606
841	хотела	хотеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя290.606290.808
842	рассказать	рассказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@evk2001f-wordsКатя290.808291.01
843	не	не	PART	_	_	_	_	_	@evk2001f-wordsКатя293.63294.22
844	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя294.22294.81
845	а	а	INTJ	_	_	_	_	_	@evk2001f-wordsКатя295.595295.905
846	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя295.905296.215
847	вспомнила!	вспомнила	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя296.215296.525
848	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя296.525296.835
849	мы...	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@evk2001f-wordsКатя296.835297.145
850	у	у	ADP	_	_	_	_	_	@evk2001f-wordsКатя297.145297.455
851	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя297.455297.765
852	короче	короче	PART	_	_	_	_	_	@evk2001f-wordsКатя297.765298.075
853	одногруппник	одногруппник	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя298.075298.385
854	ааа	а	PART	_	_	_	_	_	@evk2001f-wordsКатя298.68298.998
855	его	он	DET	_	_	_	_	_	@evk2001f-wordsКатя298.998299.317
856	должна	должен	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@evk2001f-wordsКатя299.317299.635
857	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя299.635299.954
858	убить	убить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@evk2001f-wordsКатя299.954300.272
859	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@evk2001f-wordsКатя300.272300.591
860	соседка	соседка	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя300.591300.91
861	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя300.98301.373
862	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@evk2001f-wordsКатя301.373301.766
863	однажды	однажды	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя301.766302.159
864	пришел	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя302.159302.552
865	помочь	помочь	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@evk2001f-wordsКатя302.552302.945
866	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя302.945303.338
867	с	с	ADP	_	_	_	_	_	@evk2001f-wordsКатя303.338303.731
868	матлогом	матлог	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@evk2001f-wordsКатя303.731304.124
869	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя304.124304.517
870	типа	типа	PART	_	_	_	_	_	@evk2001f-wordsКатя304.517304.91
871	#смеется#	#смеется#	X	_	_	_	_	_	@evk2001f-wordsКатя306.28306.537
872	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя306.537306.795
873	просто	просто	PART	_	_	_	_	_	@evk2001f-wordsКатя306.795307.053
874	вышла	выйти	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя307.053307.311
875	из	из	ADP	_	_	_	_	_	@evk2001f-wordsКатя307.311307.568
876	комнаты	комната	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@evk2001f-wordsКатя307.568307.826
877	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя307.826308.084
878	его	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@evk2001f-wordsКатя308.084308.342
879	убили!	убить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя308.342308.6
880	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя308.75309.057
881	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя309.057309.364
882	очень	очень	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя309.364309.671
883	смешно	смешно	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя309.671309.978
884	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя309.978310.285
885	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя310.285310.593
886	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя310.593310.9
887	хейтят	хейтить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя310.9311.207
888	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя311.207311.514
889	/	/	PUNCT	_	_	_	_	_	@evk2001f-wordsКатя311.514311.821
890	двести	двести	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя311.821312.129
891	два	два	NUM	_	Case=Nom|Gender=Masc	_	_	_	@evk2001f-wordsКатя312.129312.436
892	двести	двести	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя312.436312.743
893	три	три	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя312.743313.05
894	двести	двести	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя313.05313.357
895	шесть	шесть	NUM	_	Case=Nom	_	_	_	@evk2001f-wordsКатя313.357313.665
896	ой	ой	INTJ	_	_	_	_	_	@evk2001f-wordsКатя313.665314.045
897	ну	ну	PART	_	_	_	_	_	@evk2001f-wordsКатя314.045314.425
898	триста	триста	NUM	_	Case=Acc	_	_	_	@evk2001f-wordsКатя314.425314.805
899	и	и	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя314.84315.312
900	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@evk2001f-wordsКатя315.312315.785
901	мои	мой	DET	_	Case=Nom|Number=Plur	_	_	_	@evk2001f-wordsКатя315.785316.257
902	одногруппники	одногруппник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@evk2001f-wordsКатя316.257316.73
903	потому	потому	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя316.94317.225
904	что	что	SCONJ	_	_	_	_	_	@evk2001f-wordsКатя317.225317.511
905	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя317.511317.797
906	убила	убить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@evk2001f-wordsКатя317.797318.082
907	трех	три	NUM	_	Animacy=Anim|Case=Acc	_	_	_	@evk2001f-wordsКатя318.082318.368
908	своих	свой	DET	_	Case=Gen|Number=Plur	_	_	_	@evk2001f-wordsКатя318.368318.654
909	одногруппников	одногруппник	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@evk2001f-wordsКатя318.654318.94
910	но	но	CCONJ	_	_	_	_	_	@evk2001f-wordsКатя318.94319.225
911	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@evk2001f-wordsКатя319.225319.511
912	очень	очень	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя319.511319.797
913	смешно	смешно	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя319.797320.082
914	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@evk2001f-wordsКатя320.082320.368
915	очень	очень	ADV	_	Degree=Pos	_	_	_	@evk2001f-wordsКатя320.368320.654
916	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@evk2001f-wordsКатя320.654320.94
